split,sample_id,trajectory_rmse
test,4501,0.028161926195025444
test,4502,0.012547915801405907
test,4503,0.0186950471252203
test,4504,0.04709488898515701
test,4505,0.004157152958214283
test,4506,0.00906952004879713
test,4507,0.05417069420218468
test,4508,0.004391735885292292
test,4509,0.012902122922241688
test,4510,0.006940745748579502
test,4511,0.007432847283780575
test,4536,0.042169973254203796
test,4537,0.02541488967835903
test,4549,0.023845212534070015
test,4552,0.015515504404902458
test,4555,0.061377234756946564
test,4557,0.025477183982729912
test,4704,0.009693870320916176
test,4705,0.0044750794768333435
test,4706,0.03645503520965576
test,4707,0.004155837465077639
test,4708,0.006821672432124615
test,4709,0.01566336303949356
test,4710,0.006650108844041824
test,4711,0.01769348233938217
test,4712,0.043175555765628815
test,4713,0.005241189152002335
test,4714,0.029420578852295876
test,4715,0.01253936905413866
test,4716,0.017679475247859955
test,4717,0.008448716253042221
test,4718,0.041004445403814316
test,4719,0.013379176147282124
test,4720,0.004102018196135759
test,4721,0.007172017358243465
test,4722,0.005705828312784433
test,4723,0.010244432836771011
test,4724,0.00626008864492178
test,4725,0.013922036625444889
test,4726,0.01734054833650589
test,4727,0.005761310458183289
test,4944,0.016397124156355858
test,4945,0.009995182044804096
test,4946,0.024355655536055565
test,4947,0.014213170856237411
test,4948,0.004817797336727381
test,4949,0.061955373734235764
test,4950,0.03888469561934471
test,4951,0.034797683358192444
test,4952,0.012810567393898964
test,4953,0.017362123355269432
test,4954,0.0579661950469017
test,4955,0.028277849778532982
test,4956,0.043667279183864594
test,4957,0.01602059416472912
test,4958,0.0044872271828353405
test,4959,0.005886082537472248
test,4960,0.013083127327263355
test,4961,0.008941013365983963
test,4962,0.005001189187169075
test,4963,0.022404002025723457
test,4964,0.01705147884786129
test,4965,0.010327601805329323
test,4966,0.017489735037088394
test,4967,0.016219764947891235
test,5328,0.005411822814494371
test,5329,0.00619335426017642
test,5330,0.06489737331867218
test,5331,0.008169769309461117
test,5332,0.02077038772404194
test,5333,0.02036825567483902
test,5334,0.007295799441635609
test,5335,0.01702054776251316
test,5336,0.021184690296649933
test,5337,0.020049819722771645
test,5338,0.0061831544153392315
test,5339,0.0056528132408857346
test,5340,0.011176913045346737
test,5341,0.006068437825888395
test,5342,0.00555546535179019
test,5343,0.005365855526179075
test,5344,0.011143946088850498
test,5345,0.014936192892491817
test,5346,0.019917791709303856
test,5347,0.020134195685386658
test,5348,0.07538861036300659
test,5349,0.009670184925198555
test,5350,0.03070656768977642
test,5351,0.0802651196718216
test,6182,0.22311542928218842
test,6187,0.009235347621142864
test,6188,0.015493503771722317
test,6190,0.008659971877932549
test,6552,0.01929021254181862
test,6553,0.02982339635491371
test,6554,0.014881216920912266
test,6555,0.013126012869179249
test,6556,0.018427511677145958
test,6557,0.06480955332517624
test,6558,0.027799999341368675
test,6559,0.01424002181738615
test,6560,0.052048251032829285
test,6561,0.015226668678224087
test,6562,0.016561539843678474
test,6563,0.014368913136422634
test,6564,0.028366081416606903
test,6565,0.023336568847298622
test,6566,0.02192767895758152
test,6567,0.029007378965616226
test,6568,0.07242537289857864
test,6569,0.02248869277536869
test,6570,0.013171389698982239
test,6571,0.03472563624382019
test,6572,0.02977658435702324
test,6573,0.07451697438955307
test,6574,0.016352323815226555
test,6575,0.016363434493541718
test,6864,0.013731250539422035
test,6865,0.035364359617233276
test,6866,0.024092555046081543
test,6867,0.009254242293536663
test,6868,0.00899170059710741
test,6869,0.005338501650840044
test,6870,0.022962339222431183
test,6871,0.006916129030287266
test,6872,0.005507935304194689
test,6873,0.032869137823581696
test,6874,0.004725724924355745
test,6875,0.05119524151086807
test,6876,0.08144675195217133
test,6877,0.0560653954744339
test,6878,0.006862730253487825
test,6879,0.004847991745918989
test,6880,0.035513583570718765
test,6881,0.020495008677244186
test,6882,0.032820362597703934
test,6883,0.0039282385259866714
test,6884,0.006387787871062756
test,6885,0.00899285078048706
test,6886,0.02589748427271843
test,6887,0.0056372941471636295
test,7033,0.1182246059179306
test,7035,0.010505154728889465
test,7036,0.02995997667312622
test,7037,0.03148534148931503
test,7038,0.021314602345228195
test,7039,0.03339117392897606
test,7040,0.1325501799583435
test,7042,0.0654892697930336
test,7045,0.10908222198486328
test,7046,0.05504433065652847
test,7047,0.023147646337747574
test,7048,0.019105032086372375
test,7050,0.04076971113681793
test,7051,0.06956563889980316
test,7052,0.01783267967402935
test,7053,0.12243051826953888
test,7272,0.025085575878620148
test,7273,0.01084489468485117
test,7277,0.024454331025481224
test,7278,0.018842225894331932
test,7284,0.15736521780490875
test,7287,0.16843192279338837
test,7288,0.013781488873064518
test,7289,0.008548891171813011
test,7290,0.05309028550982475
test,7656,0.03063650242984295
test,7657,0.02806565910577774
test,7659,0.04979604855179787
test,7661,0.06855284422636032
test,7666,0.23843370378017426
test,7667,0.033954720944166183
test,7670,0.03864172101020813
test,7673,0.03810018673539162
test,7674,0.046713486313819885
test,7675,0.010161830112338066
test,7676,0.03817277401685715
test,7679,0.03377370163798332
test,7680,0.013346382416784763
test,7681,0.004831776954233646
test,7682,0.008291272446513176
test,7683,0.02203427255153656
test,7684,0.006276915781199932
test,7685,0.01965210773050785
test,7686,0.13035064935684204
test,7687,0.030671749264001846
test,7688,0.029249662533402443
test,7689,0.02579115517437458
test,7690,0.1232946589589119
test,7691,0.004767426755279303
test,7692,0.009645922109484673
test,7693,0.0036059708800166845
test,7694,0.01995280385017395
test,7695,0.0068975999020040035
test,7696,0.010206189937889576
test,7697,0.040813349187374115
test,7698,0.03911949321627617
test,7699,0.060071490705013275
test,7700,0.013238880783319473
test,7701,0.026337869465351105
test,7702,0.02609541267156601
test,7703,0.044747158885002136
test,8040,0.04454834386706352
test,8042,0.022574719041585922
test,8043,0.01219035591930151
test,8044,0.012900587171316147
test,8045,0.029205063357949257
test,8046,0.017557181417942047
test,8048,0.03333436697721481
test,8049,0.030156876891851425
test,8052,0.013891392387449741
test,8053,0.01615922339260578
test,8054,0.02550487592816353
test,8055,0.013349269516766071
test,8056,0.010678054764866829
test,8057,0.038276202976703644
test,8058,0.018122825771570206
test,8060,0.014238798059523106
test,8061,0.024147912859916687
test,8063,0.02267369255423546
test,8352,0.019183052703738213
test,8353,0.01378986332565546
test,8354,0.09221167117357254
test,8355,0.014272469095885754
test,8356,0.007974754087626934
test,8357,0.019810432568192482
test,8358,0.01909402571618557
test,8359,0.008646182715892792
test,8360,0.01732979342341423
test,8361,0.00964796170592308
test,8362,0.0053980289958417416
test,8363,0.012544168159365654
test,8364,0.00775568513199687
test,8365,0.09750216454267502
test,8366,0.005662621930241585
test,8367,0.008275222964584827
test,8368,0.00818908866494894
test,8369,0.018173925578594208
test,8370,0.0179812703281641
test,8371,0.009428367018699646
test,8372,0.01211260724812746
test,8373,0.014950896613299847
test,8374,0.01458666194230318
test,8375,0.019679447636008263
test,8496,0.005227474961429834
test,8497,0.017119161784648895
test,8498,0.008039374835789204
test,8499,0.04726063832640648
test,8500,0.09344565868377686
test,8501,0.0236413162201643
test,8502,0.052198830991983414
test,8503,0.005380186252295971
test,8504,0.04786098003387451
test,8505,0.004207252990454435
test,8506,0.005711538251489401
test,8507,0.009385835379362106
test,8508,0.014084194786846638
test,8509,0.01492211502045393
test,8510,0.013236072845757008
test,8511,0.02328484132885933
test,8512,0.027599403634667397
test,8513,0.01989699713885784
test,8514,0.003918916452676058
test,8515,0.008724248968064785
test,8516,0.0034139363560825586
test,8517,0.004365533124655485
test,8518,0.009088168852031231
test,8519,0.00932264793664217
test,8688,0.027109820395708084
test,8689,0.01746300794184208
test,8690,0.016572779044508934
test,8691,0.028925403952598572
test,8692,0.02797832526266575
test,8693,0.030174948275089264
test,8694,0.008048919960856438
test,8695,0.011750396341085434
test,8696,0.00622609443962574
test,8697,0.005942249670624733
test,8698,0.0045150648802518845
test,8699,0.009061035700142384
test,8700,0.006824913900345564
test,8701,0.00869707390666008
test,8702,0.05964713543653488
test,8703,0.0409783236682415
test,8704,0.010929574258625507
test,8705,0.03738738223910332
test,8706,0.017821790650486946
test,8707,0.10312889516353607
test,8708,0.032158851623535156
test,8709,0.005605415441095829
test,8710,0.004550653509795666
test,8711,0.004901376087218523
test,8712,0.05729418620467186
test,8714,0.01257510669529438
test,8715,0.046860355883836746
test,8716,0.03252308815717697
test,8718,0.039165232330560684
test,8719,0.011122803203761578
test,8720,0.01676131784915924
test,8721,0.04687176272273064
test,8722,0.016011910513043404
test,8723,0.04906440153717995
test,8724,0.05533761903643608
test,8726,0.006686040665954351
test,8727,0.07712297886610031
test,8729,0.03914010152220726
test,8730,0.054079052060842514
test,8731,0.014814116060733795
test,8732,0.0382496602833271
test,8733,0.02346332184970379
test,8734,0.03144507482647896
test,8735,0.03566838428378105
test,8856,0.023167412728071213
test,8860,0.4324309527873993
test,8862,0.029015323147177696
test,8863,0.07527303695678711
test,8864,0.03936004638671875
test,8865,0.036310676485300064
test,8866,0.11376149207353592
test,8867,0.04516042396426201
test,8868,0.017485227435827255
test,8869,0.20016434788703918
test,8870,0.03599100187420845
test,8871,0.045485325157642365
test,8872,0.052897557616233826
test,8873,0.013119678944349289
