split,sample_id,plant_family,plant_order,plant_min_damping_ratio,closed_loop_oscillation_hz,trajectory_rmse
test,13979,fourth_order_mixed_complex,4,0.4428557907307131,7.99551275749775,0.6571932435035706
test,13980,fourth_order_mixed_complex,4,0.4428557907307131,9.5286619477304,0.6608960032463074
test,13981,fourth_order_mixed_complex,4,0.4428557907307131,8.373804105621863,0.6391310095787048
test,13983,fourth_order_mixed_complex,4,0.4428557907307131,7.723846609043019,0.7795155048370361
test,14004,near_integrator,2,1.0,0.024933139942912366,0.12402493506669998
test,14005,near_integrator,2,1.0,0.0,0.05936873331665993
test,14006,near_integrator,2,1.0,0.0,0.04191059246659279
test,14007,near_integrator,2,1.0,0.0,0.07622295618057251
test,14008,near_integrator,2,1.0,0.0015094452908647408,0.02100551687180996
test,14009,near_integrator,2,1.0,0.03085129818657304,0.11746332049369812
test,14010,near_integrator,2,1.0,0.0,0.08987979590892792
test,14011,near_integrator,2,1.0,0.0030170893662522166,0.035678498446941376
test,14012,near_integrator,2,1.0,0.023428271413329742,0.08879886567592621
test,14013,near_integrator,2,1.0,0.15083005826411497,0.10651237517595291
test,14014,near_integrator,2,1.0,0.0,0.04963843896985054
test,14015,near_integrator,2,1.0,0.0,0.0328114852309227
test,14016,near_integrator,2,1.0,0.006527144854656306,0.10373672842979431
test,14017,near_integrator,2,1.0,0.0,0.052963901311159134
test,14018,near_integrator,2,1.0,0.006514107673084817,0.04285924509167671
test,14019,near_integrator,2,1.0,0.005204622714641717,0.05788395181298256
test,14020,near_integrator,2,1.0,0.0,0.09276612102985382
test,14021,near_integrator,2,1.0,0.0009927462811312484,0.02720804326236248
test,14173,two_mode_resonant,4,0.15992526294621975,0.7420498212508281,0.4635457396507263
test,14175,two_mode_resonant,4,0.15992526294621975,0.7827127033404092,0.5259425044059753
test,14177,two_mode_resonant,4,0.15992526294621975,0.7764561554320167,0.4730854034423828
test,14179,two_mode_resonant,4,0.15992526294621975,0.6936574640762583,0.4818679094314575
test,14180,two_mode_resonant,4,0.15992526294621975,0.697798899823819,0.49851730465888977
test,14186,third_order_real_poles,3,1.0,0.29801962860951636,0.116084985435009
test,14188,third_order_real_poles,3,1.0,0.11605404321268291,0.12744483351707458
test,14190,third_order_real_poles,3,1.0,0.5373946349786449,0.10942743718624115
test,14193,third_order_real_poles,3,1.0,2.000649893424458,0.526965320110321
test,14195,third_order_real_poles,3,1.0,0.5454388303575561,0.4105381965637207
test,14197,third_order_real_poles,3,1.0,1.9733452474533242,0.36888015270233154
test,14198,third_order_real_poles,3,1.0,2.3433249640966336,0.3200175166130066
test,14199,third_order_real_poles,3,1.0,1.975954708308205,0.37579435110092163
test,14201,third_order_real_poles,3,1.0,0.5214876830465155,0.5630940794944763
test,14292,first_order,1,1.0,0.0,0.0737876445055008
test,14293,first_order,1,1.0,0.0,0.03843983635306358
test,14294,first_order,1,1.0,0.0,0.15803848206996918
test,14295,first_order,1,1.0,0.0,0.0729079395532608
test,14296,first_order,1,1.0,0.2977855492251033,0.2919837236404419
test,14297,first_order,1,1.0,0.0605273308373173,0.162239670753479
test,14298,first_order,1,1.0,0.0,0.04490993544459343
test,14299,first_order,1,1.0,0.0,0.02461368218064308
test,14300,first_order,1,1.0,0.07214153813200265,0.1314001828432083
test,14301,first_order,1,1.0,0.1890696603942642,0.07661529630422592
test,14302,first_order,1,1.0,0.0,0.05506610497832298
test,14303,first_order,1,1.0,0.0,0.08986733108758926
test,14304,first_order,1,1.0,0.0,0.019360708072781563
test,14305,first_order,1,1.0,0.0,0.188248872756958
test,14306,first_order,1,1.0,0.14096847811313204,0.06171109899878502
test,14307,first_order,1,1.0,0.23226399130296388,0.2757249176502228
test,14308,first_order,1,1.0,0.31297324872066573,0.23384864628314972
test,14309,first_order,1,1.0,0.06713858399156679,0.12404520809650421
test,14562,second_order,2,0.9139467287063862,0.05045450270088674,0.2108938992023468
test,14563,second_order,2,0.9139467287063862,0.13051713381794952,0.18276827037334442
test,14565,second_order,2,0.9139467287063862,0.17044736302715055,0.2860148847103119
test,14566,second_order,2,0.9139467287063862,0.0,0.11218588799238205
test,14567,second_order,2,0.9139467287063862,0.048626521023972226,0.20811323821544647
test,14568,second_order,2,0.9139467287063862,0.1305343453044381,0.32635435461997986
test,14570,second_order,2,0.9139467287063862,0.04697927083463177,0.308221697807312
test,14571,second_order,2,0.9139467287063862,0.07637823836224465,0.36882999539375305
test,14575,second_order,2,0.9139467287063862,0.10679654445788385,0.44777724146842957
test,14576,second_order,2,0.9139467287063862,0.05178311845222086,0.3734894096851349
test,14577,second_order,2,0.9139467287063862,0.049250492630580324,0.3561675250530243
test,14578,second_order,2,0.9139467287063862,0.1083345899344043,0.536224365234375
test,14579,second_order,2,0.9139467287063862,0.050970238570301786,0.34656891226768494
test,14581,third_order_real_poles,3,1.0,0.8262934627134156,0.12754225730895996
test,14582,third_order_real_poles,3,1.0,0.1734260557072238,0.35230541229248047
test,14583,third_order_real_poles,3,1.0,0.09868930078214229,0.39497891068458557
test,14584,third_order_real_poles,3,1.0,0.0,0.19389186799526215
test,14585,third_order_real_poles,3,1.0,0.3169152029520793,0.18444226682186127
test,14586,third_order_real_poles,3,1.0,0.25236833750429166,0.08984385430812836
test,14590,third_order_real_poles,3,1.0,0.13103632635981574,0.5988379716873169
test,14593,third_order_real_poles,3,1.0,0.43472568864520156,0.4043527841567993
test,14595,third_order_real_poles,3,1.0,0.4586599838960648,0.41315072774887085
test,14596,third_order_real_poles,3,1.0,0.40439570069536906,0.44347283244132996
test,14597,third_order_real_poles,3,1.0,0.45412083850457496,0.37602099776268005
test,14616,first_order,1,1.0,0.0,0.09837935119867325
test,14617,first_order,1,1.0,0.0,0.07597274333238602
test,14618,first_order,1,1.0,0.0,0.07840367406606674
test,14619,first_order,1,1.0,0.0,0.1260242462158203
test,14620,first_order,1,1.0,0.015646877400302028,0.038576215505599976
test,14621,first_order,1,1.0,0.0,0.036241937428712845
test,14622,first_order,1,1.0,0.005358672116619729,0.11026675254106522
test,14623,first_order,1,1.0,0.0,0.08068788796663284
test,14624,first_order,1,1.0,0.0,0.07024352997541428
test,14625,first_order,1,1.0,0.0,0.03772888705134392
test,14626,first_order,1,1.0,0.0,0.13979555666446686
test,14627,first_order,1,1.0,0.007193385408868407,0.08524822443723679
test,14628,first_order,1,1.0,0.0,0.07358074188232422
test,14629,first_order,1,1.0,0.0036637902113680655,0.06224900484085083
test,14630,first_order,1,1.0,0.0,0.07221904397010803
test,14631,first_order,1,1.0,0.018140322702466544,0.12271034717559814
test,14632,first_order,1,1.0,0.008749504041267352,0.03579407185316086
test,14633,first_order,1,1.0,0.025293231950600858,0.056630901992321014
test,15087,two_mode_resonant,4,0.06587842121034047,0.13907961095952495,0.6840701103210449
test,15092,two_mode_resonant,4,0.06587842121034047,0.13918721815247237,0.6423269510269165
test,15093,two_mode_resonant,4,0.06587842121034047,0.14792154555951378,0.5646089315414429
test,15094,two_mode_resonant,4,0.06587842121034047,0.184396457034111,0.39624032378196716
test,15095,two_mode_resonant,4,0.06587842121034047,0.1863200061250192,0.4239712953567505
test,15097,two_mode_resonant,4,0.06587842121034047,0.15289316384728577,0.5642522573471069
test,15098,two_mode_resonant,4,0.06587842121034047,0.14813034521533802,0.635639488697052
test,15103,two_mode_resonant,4,0.07764819975657312,0.20115992068489752,0.13262303173542023
test,15108,two_mode_resonant,4,0.07764819975657312,0.19773446592249275,0.04774408042430878
test,15112,two_mode_resonant,4,0.07764819975657312,0.17199744494139899,0.5384361743927002
test,15116,two_mode_resonant,4,0.07764819975657312,0.1855978591307573,0.2699747383594513
test,15117,two_mode_resonant,4,0.07764819975657312,0.21175793620320438,0.2674541175365448
test,15246,near_integrator,2,1.0,0.050294070341182634,0.2391570508480072
test,15247,near_integrator,2,1.0,0.0,0.10626377165317535
test,15248,near_integrator,2,1.0,0.0,0.12938763201236725
test,15249,near_integrator,2,1.0,0.030403594099777033,0.15948350727558136
test,15250,near_integrator,2,1.0,0.05157552487512489,0.20592138171195984
test,15251,near_integrator,2,1.0,0.12823401381509472,0.24616040289402008
test,15252,near_integrator,2,1.0,0.012501060432399614,0.12341748923063278
test,15253,near_integrator,2,1.0,0.03130269838364865,0.12355086207389832
test,15256,near_integrator,2,1.0,0.03202460034746842,0.13894228637218475
test,15259,near_integrator,2,1.0,0.030615982142936735,0.13491414487361908
test,15262,near_integrator,2,1.0,0.029417991824374642,0.13543708622455597
test,15263,near_integrator,2,1.0,0.03230249624409575,0.14357754588127136
test,15444,third_order_real_poles,3,1.0,0.06356426335820853,0.3640289306640625
test,15445,third_order_real_poles,3,1.0,1.1118250342374274,0.2342875748872757
test,15446,third_order_real_poles,3,1.0,0.4050839139791749,0.3973792791366577
test,15447,third_order_real_poles,3,1.0,0.08441298903965122,0.3330514430999756
test,15448,third_order_real_poles,3,1.0,3.120198994499676,0.3872564435005188
test,15449,third_order_real_poles,3,1.0,0.007658560794674457,0.2951240837574005
test,15450,third_order_real_poles,3,1.0,1.1862433365302563,0.26337239146232605
test,15451,third_order_real_poles,3,1.0,0.9304676372195557,0.2762715220451355
test,15452,third_order_real_poles,3,1.0,0.6247294954970065,0.28088101744651794
test,15453,third_order_real_poles,3,1.0,0.24859368096797307,0.5657844543457031
test,15454,third_order_real_poles,3,1.0,0.2935899120206415,0.42383769154548645
test,15455,third_order_real_poles,3,1.0,0.2615980125633976,0.5847687125205994
test,15457,third_order_real_poles,3,1.0,0.3019276720658701,0.6068076491355896
test,15458,third_order_real_poles,3,1.0,0.29262710846343315,0.5857400298118591
test,15459,third_order_real_poles,3,1.0,0.29158291277436804,0.5600799322128296
test,15460,third_order_real_poles,3,1.0,0.2865089466057898,0.5292015671730042
test,15461,third_order_real_poles,3,1.0,0.29331399277030396,0.544793963432312
test,15480,fast_dynamics_family,3,0.2578201265487142,14.541118276345259,0.06153036653995514
test,15481,fast_dynamics_family,3,0.2578201265487142,15.870197658954575,0.0843568965792656
test,15482,fast_dynamics_family,3,0.2578201265487142,15.70947358663569,0.07637637853622437
test,15483,fast_dynamics_family,3,0.2578201265487142,9.06950176626538,0.07928062975406647
test,15485,fast_dynamics_family,3,0.2578201265487142,10.86232507012144,0.08793224394321442
test,15486,fast_dynamics_family,3,0.2578201265487142,3.3953662272275036,0.056108128279447556
test,15487,fast_dynamics_family,3,0.2578201265487142,3.7008762686510996,0.2421964854001999
test,15488,fast_dynamics_family,3,0.2578201265487142,4.564516234240154,0.11114012449979782
test,15490,fast_dynamics_family,3,0.2578201265487142,4.517721153188222,0.28106603026390076
test,15494,fast_dynamics_family,3,0.2578201265487142,3.633426820189962,0.3147355914115906
test,15495,fast_dynamics_family,3,0.2578201265487142,3.764815655867969,0.14948995411396027
test,15496,fast_dynamics_family,3,0.2578201265487142,3.7134140605439367,0.16828574240207672
test,15661,fourth_order_real,4,1.0,0.34883134918344766,0.3629215359687805
test,15667,fourth_order_real,4,1.0,0.25563266959780956,0.5900086760520935
test,15668,fourth_order_real,4,1.0,0.43706553209221805,0.52601158618927
test,15671,fourth_order_real,4,1.0,0.2697221928475139,0.5475885272026062
test,15673,fourth_order_real,4,1.0,0.26980134080866436,0.6035423874855042
test,15674,fourth_order_real,4,1.0,0.44282065932752207,0.5336410999298096
test,15676,fourth_order_real,4,1.0,0.27807931658604135,0.6058651208877563
test,15715,slow_dynamics_family,2,0.48020577478961346,0.08170433896916608,0.2952757477760315
test,15718,slow_dynamics_family,2,0.48020577478961346,0.028848925609412827,0.12508928775787354
test,15719,slow_dynamics_family,2,0.48020577478961346,0.14669444149045122,0.40150633454322815
test,15720,slow_dynamics_family,2,0.48020577478961346,0.03685343419090319,0.1518239825963974
test,15721,slow_dynamics_family,2,0.48020577478961346,0.033175530674780754,0.08870986849069595
test,15722,slow_dynamics_family,2,0.48020577478961346,0.03419585925141875,0.10177923738956451
test,15723,slow_dynamics_family,2,0.48020577478961346,0.03459875858814971,0.10434050858020782
test,15725,slow_dynamics_family,2,0.48020577478961346,0.0406249643838482,0.23186278343200684
test,15726,slow_dynamics_family,2,0.48020577478961346,0.03645601882402643,0.13387440145015717
test,15728,slow_dynamics_family,2,0.48020577478961346,0.03303694726818265,0.08225185424089432
test,15729,slow_dynamics_family,2,0.48020577478961346,0.03686370153434945,0.1916700303554535
test,15730,slow_dynamics_family,2,0.48020577478961346,0.0319054575566837,0.0890800803899765
test,15731,slow_dynamics_family,2,0.48020577478961346,0.036196384211078,0.17344045639038086
test,15931,underdamped_second_order,2,0.4902351197726734,2.518194536694691,0.05548772215843201
test,15932,underdamped_second_order,2,0.4902351197726734,5.269317047888732,0.06364108622074127
test,15933,underdamped_second_order,2,0.4902351197726734,1.262613955902205,0.09190449863672256
test,15934,underdamped_second_order,2,0.4902351197726734,8.96177962463266,0.07287560403347015
test,15935,underdamped_second_order,2,0.4902351197726734,3.0209672510840955,0.05657767504453659
test,15936,underdamped_second_order,2,0.4902351197726734,2.4732610245909097,0.06839926540851593
test,15937,underdamped_second_order,2,0.4902351197726734,1.8021288134568585,0.363399863243103
test,15938,underdamped_second_order,2,0.4902351197726734,1.744540647507489,0.1456463485956192
test,15939,underdamped_second_order,2,0.4902351197726734,1.3666512211416668,0.19723209738731384
test,15940,underdamped_second_order,2,0.4902351197726734,1.3709645320697106,0.20989710092544556
test,15942,underdamped_second_order,2,0.4902351197726734,1.8787073298212296,0.3573896586894989
test,15945,underdamped_second_order,2,0.4902351197726734,1.8320697798570136,0.33282142877578735
test,15946,underdamped_second_order,2,0.4902351197726734,1.7638058048928504,0.08927487581968307
test,16038,underdamped_second_order,2,0.36598598130614185,0.16237150468384545,0.3053426444530487
test,16039,underdamped_second_order,2,0.36598598130614185,0.5608878448835694,0.08446156233549118
test,16040,underdamped_second_order,2,0.36598598130614185,0.08952856788562477,0.08556142449378967
test,16041,underdamped_second_order,2,0.36598598130614185,0.1844009802383812,0.20287765562534332
test,16042,underdamped_second_order,2,0.36598598130614185,0.07981103923740973,0.11398448050022125
test,16043,underdamped_second_order,2,0.36598598130614185,0.3564449821887585,0.31058529019355774
test,16045,underdamped_second_order,2,0.36598598130614185,0.1516996854607441,0.30346930027008057
test,16047,underdamped_second_order,2,0.36598598130614185,0.09931300616610719,0.3654802143573761
test,16051,underdamped_second_order,2,0.36598598130614185,0.10038742251421888,0.3374063968658447
test,16052,underdamped_second_order,2,0.36598598130614185,0.13154671785854904,0.3590690791606903
test,16053,underdamped_second_order,2,0.36598598130614185,0.09707723860481193,0.3610467314720154
test,16054,underdamped_second_order,2,0.36598598130614185,0.09914326501988825,0.3761028051376343
test,16128,second_order,2,0.8708702452960272,0.0,0.2535419762134552
test,16129,second_order,2,0.8708702452960272,0.2136964992299772,0.31241053342819214
test,16130,second_order,2,0.8708702452960272,0.309922810704679,0.37220528721809387
test,16131,second_order,2,0.8708702452960272,0.3396759144972048,0.28873610496520996
test,16132,second_order,2,0.8708702452960272,0.09723415506723629,0.2284974306821823
test,16138,second_order,2,0.8708702452960272,0.3108884924708311,0.42958325147628784
test,16139,second_order,2,0.8708702452960272,0.33243859213822863,0.45061397552490234
test,16142,second_order,2,0.8708702452960272,0.3349934873549938,0.5490288138389587
test,16143,second_order,2,0.8708702452960272,0.28401754245398875,0.41762152314186096
test,16144,second_order,2,0.8708702452960272,0.12062662240995346,0.39430877566337585
test,16182,fast_dynamics_family,3,1.0,0.0,0.1198849231004715
test,16183,fast_dynamics_family,3,1.0,7.385549340331999,0.0746699795126915
test,16185,fast_dynamics_family,3,1.0,1.9051456755008906,0.09351618587970734
test,16186,fast_dynamics_family,3,1.0,3.9059736557221654,0.07795070111751556
test,16189,fast_dynamics_family,3,1.0,2.930127274084022,0.2930693030357361
test,16193,fast_dynamics_family,3,1.0,7.254314841877278,0.5547423958778381
test,16194,fast_dynamics_family,3,1.0,2.9280206743411625,0.2285204529762268
test,16196,fast_dynamics_family,3,1.0,2.9591178720906113,0.5170959234237671
test,16197,fast_dynamics_family,3,1.0,2.9329521994150918,0.28844794631004333
test,16198,fast_dynamics_family,3,1.0,2.9134367820305385,0.2312619835138321
test,16290,second_order,2,0.8154864608193357,0.6382365051793805,0.0871579498052597
test,16291,second_order,2,0.8154864608193357,3.637659050231049,0.033745601773262024
test,16293,second_order,2,0.8154864608193357,4.12737270497907,0.07260792702436447
test,16294,second_order,2,0.8154864608193357,2.034853513601929,0.0541069358587265
test,16295,second_order,2,0.8154864608193357,1.2157152022934368,0.07450298964977264
test,16296,second_order,2,0.8154864608193357,6.441587692784874,0.05370447039604187
test,16298,second_order,2,0.8154864608193357,1.204672643096286,0.253916472196579
test,16299,second_order,2,0.8154864608193357,1.2393871695720702,0.26065313816070557
test,16302,second_order,2,0.8154864608193357,1.41669382471657,0.20822221040725708
test,16303,second_order,2,0.8154864608193357,1.2579900133550275,0.354970782995224
test,16304,second_order,2,0.8154864608193357,1.1315335334424332,0.32123804092407227
test,16305,second_order,2,0.8154864608193357,1.5554373721887422,0.5092456936836243
test,16416,underdamped_second_order,2,0.30853977494490314,0.6955576474848271,0.06199076026678085
test,16418,underdamped_second_order,2,0.30853977494490314,0.9711467621928834,0.06207646057009697
test,16419,underdamped_second_order,2,0.30853977494490314,0.0,0.05448527634143829
test,16420,underdamped_second_order,2,0.30853977494490314,0.9816887698908067,0.07043870538473129
test,16421,underdamped_second_order,2,0.30853977494490314,0.4765836861970706,0.09059105068445206
test,16422,underdamped_second_order,2,0.30853977494490314,3.7265786282397046,0.06207069382071495
test,16424,underdamped_second_order,2,0.30853977494490314,3.446543500738882,0.5937579870223999
test,16426,underdamped_second_order,2,0.30853977494490314,3.651772592447801,0.5906205773353577
test,16427,underdamped_second_order,2,0.30853977494490314,3.2895379701198686,0.6245903372764587
test,16428,underdamped_second_order,2,0.30853977494490314,3.5371845924975736,0.5894497632980347
test,16429,underdamped_second_order,2,0.30853977494490314,3.481115451322902,0.5868942141532898
test,16431,underdamped_second_order,2,0.30853977494490314,3.1806566576299478,0.5171647667884827
test,16432,underdamped_second_order,2,0.30853977494490314,3.8816280278159834,0.6690242290496826
test,16433,underdamped_second_order,2,0.30853977494490314,4.589170144957724,0.5022484064102173
test,16488,second_order,2,0.7692227620508832,0.008468493814778225,0.26337841153144836
test,16489,second_order,2,0.7692227620508832,0.03681810415363963,0.1538279503583908
test,16491,second_order,2,0.7692227620508832,0.06750615619915354,0.09720805287361145
test,16492,second_order,2,0.7692227620508832,0.32191894486702977,0.34941232204437256
test,16493,second_order,2,0.7692227620508832,0.03877314075096152,0.0722227618098259
test,16494,second_order,2,0.7692227620508832,0.15951948563001633,0.31987035274505615
test,16496,second_order,2,0.7692227620508832,0.05805577546503986,0.3366532027721405
test,16498,second_order,2,0.7692227620508832,0.05957251218511545,0.3555736541748047
test,16500,second_order,2,0.7692227620508832,0.05878386240637883,0.349238783121109
test,16501,second_order,2,0.7692227620508832,0.05707877634107723,0.3619097173213959
test,16502,second_order,2,0.7692227620508832,0.05986751837640891,0.3813041150569916
test,16503,second_order,2,0.7692227620508832,0.05961454542982003,0.3841207027435303
test,16504,second_order,2,0.7692227620508832,0.053341889118530154,0.2554081976413727
test,16505,second_order,2,0.7692227620508832,0.05993852246610134,0.38167452812194824
test,16596,near_integrator,2,1.0,0.061897848071560166,0.26532623171806335
test,16599,near_integrator,2,1.0,0.0,0.04120105504989624
test,16600,near_integrator,2,1.0,0.0,0.08301178365945816
test,16601,near_integrator,2,1.0,0.0013005260401151675,0.02851100079715252
test,16602,near_integrator,2,1.0,0.0,0.11361145228147507
test,16884,third_order_mixed_real_complex,3,0.47160637770275565,0.5920781003996386,0.07579228281974792
test,16886,third_order_mixed_real_complex,3,0.47160637770275565,0.52624218337339,0.09151254594326019
test,16889,third_order_mixed_real_complex,3,0.47160637770275565,0.5883770807654591,0.05981975421309471
test,16890,third_order_mixed_real_complex,3,0.47160637770275565,1.344117717898364,0.08861688524484634
test,16891,third_order_mixed_real_complex,3,0.47160637770275565,0.7427983143491749,0.3880336582660675
test,16892,third_order_mixed_real_complex,3,0.47160637770275565,0.4368344160253503,0.4806024432182312
test,16893,third_order_mixed_real_complex,3,0.47160637770275565,0.7417103647908773,0.39737793803215027
test,16898,third_order_mixed_real_complex,3,0.47160637770275565,0.6531319866751576,0.28369131684303284
test,16899,third_order_mixed_real_complex,3,0.47160637770275565,0.6344447326654503,0.27781787514686584
test,16900,third_order_mixed_real_complex,3,0.47160637770275565,0.5788774721911932,0.4745390713214874
test,16901,third_order_mixed_real_complex,3,0.47160637770275565,0.47824736637371157,0.46851855516433716
test,17118,third_order_mixed_real_complex,3,0.7048734329507204,0.6339435567124632,0.1830742210149765
test,17119,third_order_mixed_real_complex,3,0.7048734329507204,0.9466744324808322,0.155205637216568
test,17120,third_order_mixed_real_complex,3,0.7048734329507204,0.6989706688530976,0.20512498915195465
test,17121,third_order_mixed_real_complex,3,0.7048734329507204,0.4814122129725769,0.09761470556259155
test,17122,third_order_mixed_real_complex,3,0.7048734329507204,0.47751978325325795,0.16967882215976715
test,17123,third_order_mixed_real_complex,3,0.7048734329507204,0.9650652455539558,0.2345608025789261
test,17124,third_order_mixed_real_complex,3,0.7048734329507204,0.5150864857041961,0.18709909915924072
test,17125,third_order_mixed_real_complex,3,0.7048734329507204,0.44480931437756,0.1390867978334427
test,17126,third_order_mixed_real_complex,3,0.7048734329507204,0.5883078144150944,0.20114652812480927
test,17127,third_order_mixed_real_complex,3,0.7048734329507204,0.670685872981138,0.08581484854221344
test,17128,third_order_mixed_real_complex,3,0.7048734329507204,0.4457797191698757,0.2047775834798813
test,17129,third_order_mixed_real_complex,3,0.7048734329507204,0.4831105679322291,0.12270916253328323
test,17130,third_order_mixed_real_complex,3,0.7048734329507204,0.5906756029899216,0.054506249725818634
test,17131,third_order_mixed_real_complex,3,0.7048734329507204,0.5065681593656716,0.1667293906211853
test,17132,third_order_mixed_real_complex,3,0.7048734329507204,0.5145700366694159,0.033642206341028214
test,17133,third_order_mixed_real_complex,3,0.7048734329507204,0.6570481302266088,0.07002326846122742
test,17134,third_order_mixed_real_complex,3,0.7048734329507204,0.5683454407669851,0.16798315942287445
test,17135,third_order_mixed_real_complex,3,0.7048734329507204,0.5697108445885513,0.20302245020866394
test,17226,third_order_real_poles,3,1.0,0.018513142851688032,0.053664881736040115
test,17227,third_order_real_poles,3,1.0,0.0,0.11136148869991302
test,17228,third_order_real_poles,3,1.0,0.006545232791965506,0.04874487221240997
test,17229,third_order_real_poles,3,1.0,0.10210624853078143,0.3957509398460388
test,17230,third_order_real_poles,3,1.0,0.15926373970421073,0.12370996922254562
test,17231,third_order_real_poles,3,1.0,0.02322986144763358,0.05202964320778847
test,17233,third_order_real_poles,3,1.0,0.04102817149084818,0.15031446516513824
test,17234,third_order_real_poles,3,1.0,0.026032682934329632,0.21587273478507996
test,17235,third_order_real_poles,3,1.0,0.026539255785165892,0.21295471489429474
test,17237,third_order_real_poles,3,1.0,0.04074255812903885,0.1299050748348236
test,17238,third_order_real_poles,3,1.0,0.025502391508273575,0.211221843957901
test,17239,third_order_real_poles,3,1.0,0.026038602979989438,0.19741909205913544
test,17241,third_order_real_poles,3,1.0,0.02433960627477601,0.19164596498012543
test,17242,third_order_real_poles,3,1.0,0.02612223923192393,0.2212766855955124
test,17263,fourth_order_real,4,1.0,2.383444194150895,0.061282072216272354
test,17265,fourth_order_real,4,1.0,4.903946654012241,0.12901674211025238
test,17266,fourth_order_real,4,1.0,1.5714883926751513,0.12231579422950745
test,17267,fourth_order_real,4,1.0,2.0686547281516683,0.07378822565078735
test,17268,fourth_order_real,4,1.0,1.510256455015787,0.11823368817567825
test,17273,fourth_order_real,4,1.0,6.2868521544692095,0.28895103931427
test,17274,fourth_order_real,4,1.0,6.250655435366651,0.2561294734477997
test,17275,fourth_order_real,4,1.0,6.158427693816044,0.2021460384130478
test,17276,fourth_order_real,4,1.0,6.308604306665771,0.4052971303462982
test,17277,fourth_order_real,4,1.0,6.2646198189465965,0.42735767364501953
test,17278,fourth_order_real,4,1.0,6.158558707859122,0.20127098262310028
ood_test,199,lightly_damped_second_order,2,0.11897489352277303,2.730467455816764,0.07701466977596283
ood_test,200,lightly_damped_second_order,2,0.11897489352277303,2.1899116118434834,0.08471309393644333
ood_test,201,lightly_damped_second_order,2,0.11897489352277303,3.2291233152610577,0.12436329573392868
ood_test,202,lightly_damped_second_order,2,0.11897489352277303,2.0055532565810235,0.05520566552877426
ood_test,203,lightly_damped_second_order,2,0.11897489352277303,3.071393231690861,0.09116841107606888
ood_test,204,lightly_damped_second_order,2,0.11897489352277303,2.751932954386578,0.05863918736577034
ood_test,205,lightly_damped_second_order,2,0.11897489352277303,2.2087862648692362,0.15179315209388733
ood_test,207,lightly_damped_second_order,2,0.11897489352277303,2.2368002099089384,0.24217991530895233
ood_test,208,lightly_damped_second_order,2,0.11897489352277303,2.2520616613321565,0.27208516001701355
ood_test,210,lightly_damped_second_order,2,0.11897489352277303,2.281119271813364,0.2717709243297577
ood_test,212,lightly_damped_second_order,2,0.11897489352277303,2.2780579737716526,0.30928871035575867
ood_test,213,lightly_damped_second_order,2,0.11897489352277303,2.343346243717917,0.2447260022163391
ood_test,214,lightly_damped_second_order,2,0.11897489352277303,2.2669345352577266,0.2945672571659088
ood_test,215,lightly_damped_second_order,2,0.11897489352277303,2.302634986658589,0.26127567887306213
ood_test,432,lightly_damped_second_order,2,0.1706272929049248,0.08169303734819901,0.22738812863826752
ood_test,433,lightly_damped_second_order,2,0.1706272929049248,0.14744284069326935,0.45771223306655884
ood_test,434,lightly_damped_second_order,2,0.1706272929049248,0.0411228470568207,0.07090100646018982
ood_test,435,lightly_damped_second_order,2,0.1706272929049248,0.07182980821673719,0.28939399123191833
ood_test,436,lightly_damped_second_order,2,0.1706272929049248,0.037688853364026255,0.12956571578979492
ood_test,438,lightly_damped_second_order,2,0.1706272929049248,0.16188349277266875,0.4974311590194702
ood_test,440,lightly_damped_second_order,2,0.1706272929049248,0.04188183274997338,0.12130303680896759
ood_test,441,lightly_damped_second_order,2,0.1706272929049248,0.042328938756109664,0.12834767997264862
ood_test,443,lightly_damped_second_order,2,0.1706272929049248,0.04208203716030384,0.12451747059822083
ood_test,444,lightly_damped_second_order,2,0.1706272929049248,0.07375151567026,0.31631454825401306
ood_test,446,lightly_damped_second_order,2,0.1706272929049248,0.04157176973490895,0.12428678572177887
ood_test,449,lightly_damped_second_order,2,0.1706272929049248,0.043654568119952865,0.1532425731420517
ood_test,720,lightly_damped_second_order,2,0.1679581891912881,0.07695292486538542,0.1133938580751419
ood_test,721,lightly_damped_second_order,2,0.1679581891912881,0.11425187219417278,0.17795081436634064
ood_test,722,lightly_damped_second_order,2,0.1679581891912881,0.0,0.12933750450611115
ood_test,723,lightly_damped_second_order,2,0.1679581891912881,0.06875658368778473,0.15999417006969452
ood_test,725,lightly_damped_second_order,2,0.1679581891912881,0.1987019089309403,0.14858290553092957
ood_test,726,lightly_damped_second_order,2,0.1679581891912881,0.16002715289370337,0.2432437241077423
ood_test,732,lightly_damped_second_order,2,0.1679581891912881,0.2818128146320909,0.4687867760658264
ood_test,734,lightly_damped_second_order,2,0.1679581891912881,0.24284725107213995,0.42961549758911133
ood_test,735,lightly_damped_second_order,2,0.1679581891912881,0.14041055972810787,0.301223486661911
ood_test,736,lightly_damped_second_order,2,0.1679581891912881,0.27320060878897495,0.5143887400627136
ood_test,756,lightly_damped_second_order,2,0.10346201356681634,0.041754398068153176,0.15890534222126007
ood_test,757,lightly_damped_second_order,2,0.10346201356681634,0.07188266422942409,0.3538934290409088
ood_test,758,lightly_damped_second_order,2,0.10346201356681634,0.11943167292338196,0.5722872614860535
ood_test,760,lightly_damped_second_order,2,0.10346201356681634,0.04225139231624454,0.1515793353319168
